,0,1,2,3,4
68,minazzi,10,"O melhor remake do todos os tempos, supera inclusive o remake do Resident Evil 1. Gráficos extremamente lindos, clima de terror intenso e constante. Um dos melhores jogos de horror já feitos.",-1.0,1.0
69,ecimir,10,9.9/10 I missed few thing and was little disappointed they were not included. Probably one of the best game ever made.,-0.1075,0.41000000000000003
70,ofek1,10,"One of the best games I've EVER played. Just fantastic level design, great enemy AI, great cutscenes and voice acting, runs great on pc, great 3d audio on pc atmos, I love it. It's scary watch out!",0.4972222222222222,0.6444444444444444
71,The_Steep,10,"This is a remake that is not a remake at all! The game is perfect and the element of Survivel Horror is just great, for a long time I have not been so happy! This is when I made a pre-order and did not regret it! 10/10 I’m waiting for remake 3 and Veronica’s Code! The game is worth the money and it is commendable!",0.33214285714285713,0.5785714285714285
72,ryudoshi,10,"THIS, THIS IS HOW RESIDENT EVIL SHOULD BE. This remake is literally perfect, incredibly well done capcom. Hardcore mode is survival horror incarnate and downright nasty. Please do RE3 Nemesis next and make it just as brutal.",-0.1625,0.8166666666666668
73,zomkung,10,"OMG OMGMY childhood is come back! Thank you so much CAPCOM for remaking this legend. I hope to see dino crisis and resident evil 3 remake in the future.",-0.2,0.33125
74,IlyaLakmus,10,"Я начал ждать Resident Evil 2 ещё лет 5 назад. А когда Capcom анонсировали её, я очень сильно обрадовался. Прошло пару лет, и было чувство, что Capcom забили на ремейк. Ровно год назад, на 20-тилетие Resident Evil 2 1998-ого года, я думал и верил, что ремейк неожиданно или выпустят, или скажут что он доделывается. Ничего из этого не произошло. Началось лето, и вместе с ним E3 2018. На нем окончательно и официально анонсировали ремейк. Я был просто счастлив. Но в придачу к этому, ремейк объявили лучше игрой выставки E3 2018. Я чувствовал такую гордость за Capcom, что не могу передать словами. А трейлеры игры я пересматривал за день десятками раз. Перейдем к самой игре. Capcom идеально совместили стиль Resident Evil 4 и саму Resident Evil 2. Игра и страшная, и бодрая, и интересная, и с загадками, в общем, как мы любим. Игре вроде 21 год, но такое чувство, что это совсем другая игра. В чём-то это так и есть. Некоторые места ты сразу узнаешь, что в той или другой комнате поменяли. Но есть и совершенно новые комнаты. Сюжет идет совсем другой дорогой (в буквальном смысле). Если тут, играя за Клэр, ты на лифте Шефа Айронса возвращаешься в R.P.D., то в оригинале наоборот, ты выбираешься с его помощью. Не буду сильно спойлерить и портить ощущения от игры. Игру обязательно покупайте. Capcom в последнее время начала просыпаться и делать превосходные игры, как в былые времена.Оценка: 10/10",-1.0,1.0
75,Leon99,10,"Simply one of the best resident evil games in recent years. Capcom have done a great job on this game and they managed to respect the original while creating something bran new. I recommend it to RE fans, fans of survival horror and people simply looking for a good game.",0.11012396694214877,0.5108028335301061
76,BaraaKLF992,10,"This is coming from a man who played the entire RE series and a classic fan.I don't think there is a game that was under more pressure than this one.The original being the classic it was, and the wait of 17 years, all these factors made its success a ""MUST"" if Capcom wanted the series to get back to the right tract.And they definitely delivered.They took the series to a whole new level with incredible graphics and great gameplay mechanics. The zombies are the best looking and most difficult to kill compared to any other zombie game, it definitely restored our fear of zombies from the original RE.The lickers are terrifying and Mr.X is very intimidating when chasing you.The story sucks you in deeply whether its Claire or Leon, all this while still remaining faithful to the original RE2.Bottom line is...Perfection is what this game is!",0.11316337983004653,0.4860590027256695
77,SaimKhanChandio,10,Best Game of 2019!!! This game you must play!! One of the best games of all time!,0.1484375,0.35000000000000003
78,Sick439,10,"The first time I played resident evil 2, almost 16 years ago, I felt fear but mostly uncertainty, the uncertainty of not knowing what is going to happen next door weather should I do? go on or look for a typewriter. Now playing this remake I not just feel the same but that feeling got strengthened, the uncertainty became paranoia; the darkness along with the sound FX becomes your imagination into your worst enemy. Every time you have to decide kill the enemy or save ammo  and every ammunition counts. I still remember killing a zombie in resident evil 2 with 5 or 6 rounds max and always having at least enough ammo, that`s something that is not going to happen here. Mr. X has been never so unstoppable in all the resident evil saga.CAPCOM NAILED IT, IF YOU ARE A VETERAN IN RESIDENT EVIL CLASSICS PLAYING IN HARD.Saludos desde Argentina!!!.",-0.33711867559523817,0.5571428571428572
79,clammy8383,10,Yes Yes and Hell Yes. 20 years and you are finally here. Even as a remake it sets a new bar what these type of games should be.,0.06818181818181818,0.7272727272727273
80,rafaelgosil,10,"This is my 1st review at Metacritic.com and I've registered just to say: BUY IT, MASTERPIECE, this remember my childhood, the perfection in details, the sound is SUPERB, (Spoiler: MR X footprint sound, playing in a 5.1 system is totally AMAZING), the environment sound respecting each room is insane, I've been feeling the real zombie apocalypse Resident Evil Remake 1 was the best until now however RE 2 Remake is better!No loading time, the atmosphere, the details! Thank you Capcom to hear your fans",0.2222222222222222,0.6333333333333333
81,Zhafri,10,"As a fan of zombie games especially Resident Evil franchises, I definitely recommend this game. GOTY 2K19!!!!!",-0.5,0.725
82,Azel,8,"The atmosphere is on point, bringing horror back to resident evil. I welcome the 3rd person camera, and the return to the police station offers some great nostaligia. Zombie behaviour and procedural damage is probably the best I've ever seen, making you feel part of a horror movie. The 4 main campaigns offer some additional replayability, although each person will probably find a favourite among the arrangements. Hunk and Tofu(s) return, along with a handful of super weapons to unlock through rankings, all offering a decent sized package. On the downside, as a RE4 fan, I feel like much of that game has been left to die and sadly the combat of this game doesn't come close to RE4's, nor does it have the variety of weaponry, upgrades and lacks the specifics of the inventory system. There are also not that many enemy types (which you could argue was a restriction of the source material in a way, but I feel there was room for a few additions). On top of this, Mr X's behaviour can be irritating at times, rather than horrific. Once you learn his rules, there are times when you're just running around trying to get thing done and he's wasting time rather than feeling like a threat. Also for me personally, I found the random head durability of the zombies to be aggravating at times, as you never know if they will take 12 shots or even just 1. So the optimum way to deal with most enemies is actually to run away, which doesn't suit my play style. With all this said, I feel like this is the second strongest RE game, after RE4. It beats the original and all other RE games in my view.",0.041954022988505764,0.46005747126436786
83,Ryskim,9,"We could call this a masterpiece all right. The atmosphere, the mechanics, the new additions, and there is more to come with additional (free) content. When you are presented with a game with such quality, there are no words. I can not give it a 10, because the 10 is reserved for the perfect game and to my knowledge that doesn't exist. Thank you Capcom, yes this game is GOTY material and we're still in January. Go buy it. You won't be disappointed. And it's at a reduced price. 59 euros for this masterpiece is simply fantastic. The quality is simply overwhelming.",0.10600649350649353,0.6366883116883119
84,ElAlex742,9,This game is a **** monument. I say this while I'm listening the theme of the game ¨Collapse¨. A monument.,-0.4,0.4
85,Skyrimisgreat,9,"As someone who's never played the original Resident Evil 2, this is probably one of my favorite games of this generation. It comes so close to being perfect; The only lack luster aspects of the game are the somewhat underwhelming story and characters, but it still makes for an engaging enough plot with decent enough characters to keep you invested and care. The true nature of this masterpiece is the atmosphere, it's level design, the amazingly well rendered and animated monsters, and the sense of desperation as you try to survive with the limited resources that you have. Despite enemies getting somewhat repetitive over halfway through the game, they always manage to be unpredictable and creepy till the end. The true star of the show is mr. X, stalking you from Corridor to corridor with this heavy, loud, echoing steps, vibrating throughout shafts and wooden planks of hallways and rooms. The survival elements are great and well-balanced. Resource Management comes down to organization, Scavenging, crafting, and making sure that you're always prepared at any moment. If you're not, be prepared for hell or likely even death. The amount of content here is fantastic. You can play as either Leon or Claire in two different playthroughs, using different weapons as well as having different story moments and different characters you encounter and play as. As well as there being different modes like the fourth Survivor, second scenarios, costumes, concept art, character models and hardcore mode, and more. This game is fantastic; I wholeheartedly recommend that you buy this game if you love survival horror.",0.0788951545530493,0.6167710944026735
86,weskergamer,10,"G.O.T.Y. Period, i don't care if it's a remake, for me is feels like a new game, and in my opinion there's no other game this year better than RE2, dispate this being one of the best years in gaming",0.14981060606060606,0.40492424242424235
87,AsrielDreemur,9,"By far the best Resident Evil game in the series.  Without spoiling anything, the remake really did justice because the game is as good if not better then the original Resident Evil 2 on the Playstation. The graphic is superb and the music is astounding, the game also managed to capture the eerie feeling of what it feels like to play through a survivor horror game. The puzzles in the game is well make and could be challenging at times but every single time I feel rewarded when I manage to pass through a puzzle that was throw towards me. All and all Capcom did a really good job on the remake and I don't think anyone could asked them to do a better job. The game not only manage to capture the nostalgia aspect with the older Resident Evil fans but they also manage to make the gameplay even better then the original. After playing this game, I am truly confident to say that if Capcom ever decide to Remake Resident Evil 3 in the future, I have no problem believing in them to nail any future installment for the Resident Evil series.",-0.04256854256854258,0.6221500721500721
88,P1Falchion,9,"Resident Evil 2 Remake was announced back in 2015 and like many I was excited by the announcement. With the success of Resident Evil 7 bringing the series back to it’s horror roots I couldn’t be more excited to see how Resident Evil 2 can continue that momentum. The last time Capcom remade a Resident Evil was with the original back during the Gamecube and that game was not only amazing but, it felt like it did the original justice and then some. I was a little disappointed to find out that Resident Evil 2 would be a 3rd person shooter instead of going back to tank controls like the first REmake. Finally having the chance to play and beat Resident Evil 2 Remake; I love the continuing use of horror in the series. I also really love how much at home I felt playing this game. Resident Evil 2 story revolves around Leon Kennedy, a Raccoon City Police Officer and Claire Redfield, sister of Chris Redfield from the original game. Both characters have just arrived to Raccoon City unaware of the zombie outbreak that has taken place and now they have to find a way to survive the zombies apocalypse. If you have played the original game, then you know the story beats of this game. There really isn’t anything new added to the story other than the fact that the characters are portrayed better and by the end of the game you end up really caring about all of these characters even the side characters. For me Claire has always been my favorite Resident Evil character and behind her is Leon and this game made me appreciate them more and I couldn’t ask for anything more. At first I was disappointed this game wasn’t going to play with tank controls but, luckily I was fine with it in the end because it reminded me of the Revelation games. The only difference is that in those games you can clear out zombies in those games if you wanted to but, in this game they are bullet sponges. Even if you shoot them in the head some of them will still be moving. The only way to get satisfying headshots in this game is with a heavy weapon like a Shotgun or Magnum. This game’s inventory system is pretty much the same one used in Resident Evil 7 so as you explore Resident Evil 2 you should find extra pouches in order to carry more things in your inventory. The key to surviving in Resident Evil 2 comes down to how you want to handle certain rooms will you leave zombie alive and only take out their legs so they won’t run after you or will you clear a room because you know that you will be revisiting certain areas. The best thing about Resident Evil 2 is that this game captures the horror element perfectly with its environment and sound designs. Every time I was in a dark room it got to me because I knew what was in the room whether it be a zombie or a licker it was intimidating. Seeing how it takes a lot to take down zombies this time around, this is where the sound makes a real impact because you can just hear the zombies steps, lickers crawling, and worst of all the heavy footsteps of the mighty Tyrant. The first time I saw the Tyrant I almost got a heart attack. When I thought I could take him down, he would throw a mighty swing at me and it was at that moment when I knew bullets weren’t gonna help me this time. And while you can escape from the Tyrant, this is where now more than ever you need to stay quiet meaning you better not sprint, encounter zombies, or shoot bullets otherwise the Tyrant will know where you are. Everytime I could hear the Tyrant’s steps I would get goosebumps because he can be anywhere nearby and all I can hope for is for him to walk away from where I am.Resident Evil 2 REmake is everything I wanted it be and while my first playthrough of the game lasted about 6 hours and later that number would decrease when I tried out Leon’s campaign and what was once 6 hours turned to 4 ½ hours. And as for the 2nd run they took less time because at that point I knew the layout of Resident Evil 2 so exploring became simple and the puzzles weren’t too difficult even with the change up. The best outcome of this game was the fact that I grew to like the cast of Resident Evil 2 more in this game which I appreciated. The most important question for me would the remake make it so I never want to play the original game. The only reason why I thought about this was because while I can still enjoy the original Resident Evil, the fact of the matter is the remake of Resident Evil 1 is so good that I don’t really want to play the original version anymore. I thought the same would happen to Resident Evil 2 but, with the remake not even using Tank controls I thought both games are the same but, play so differently that if a scenario were to happen where I can either play the remake or the original I would feel like there is no wrong answer. Both games are great and I can’t go wrong with either which is great because now I have two version of Resident Evil 2 that I can go back to.",-0.052112017055626104,0.5727158806106173
89,SailorMoon,9,"Graphics and gameplay are so awesome it's indiscutible at this point, what i most like is that the gameplay doesn't make you feel like an invincible superhero like other ""horror"" games the vulnerability really makes you empathise with the characters, the atmosphere is just awesome those weird distant sounds, high tension silences, dark and bloody rooms it all really gets you in the mood, the jumpscares works well and are not surprisingly over used. The narrative ,however, is kinda messy, Characters dying in two differents ways at the same time,  character personality and background barely explained, the game doesn't offer a single clue of which scenarios are canon. If you like storytelling and narrative this game is gonna left you hanging just like THAT corpse in THAT room. But somehow the cutscenes makes it up for it, they're feel really important and well produced, the characters voice acting is amazing, especially Annette Birkin, and then we have Leon with his ""Ok"" performance (not actor's fault it was clearly the voice acting director's). Generally speaking this is a really good game, i love this single player-story driven games and this is a great but non-perfect example of this kinda games",0.0997544642857143,0.4828720238095238
90,HobusTobu,9,"(Played on PC and PS4 Pro)From start to finish, Resident Evil 2 is a challenging love letter to the game it heralds from. Its progenitor was a flagship title in the horror genre, being a sequel itself to the wildly successful Resident Evil. This time around, we're treated to a re imagined version of the classic game in stunning visuals punctuated by the RE Engine, first used in 2017's Resident Evil 7.I don't need to accquaint anybody with the story beats, so rather here's the rundown of the gameplay: You'll start the game with one weapon and eight inventory slots regardless of which character you choose. Both will start with a modest handgun and one clip of ammunition. After you get introduced to the game proper you will be forced to fight, and avoid deadly zombies, mutants and scientific abominations, all the while collecting upgrades such as hip pouches, weapon upgrades etc. There's little downtime during this game. Which could come as a disappointment for those who enjoyed Resident Evil 7's beautiful balance between tension and brain teasers. Depending on your preference, Leon's story will be far more leaning on the Tension, with very little room to breathe after you near the mid game.  Claire's story on the otherhand is very generous with ammunition, healing herbs, and everything you could want and focuses more on careful inventory management and knowledge of the area to optimize your backtracking.That said,  a note to anyone playing this game for the first time: The first 3 acts of the game are not an action adventure title like Resident Evil 4. If you try to shoot and knife every enemy you see- you will run out of ammunition and your knife will break. Your enemies will quickly feel overwhelming as a result. However- every enemy in the game can be dodged and avoided. It is possible to beat the game without sustaining any damage, though it is difficult and requires a knowledge of the enemy behaviors and patterns.Which brings me to my next portion of this review which will contain spoilers. You are warned. The famous Mr. X or Tyrant, or T-00 of Resident Evil 2 is back. And he's beautiful. And he's broken. During my three playthroughs I found that Tyrant is actually quite an enjoyable mechanic after a time. However, he does come with a few problems. Tyrant is unkillable, which for most Resident Evil fans is fine, invincible enemies that you avoid are a staple of the series. (Well, for half of the series.)Tyrant will skulk around the Police Department searching for witnesses of the Raccoon City Zombie pandemic and proceed to violently eliminate them. This time around Tyrant relies on various cues to find where you are. However- it does seem, I've had an issue as have several others where Tyrant will teleport to rooms he couldn't reasonably be in. For example (The common one) appears to be that he'll enter west office and appear at the door at the top of the ladder in the library should you attempt to move the bookcases. Keep in mind that this is not scripted and on my other playthrough this did not happen. So it could be a common bug that will be patched out later. However, playing on large room dynamic sound from my TV display did result in some confusing chases involving tyrant. The sound would appear to suggest that tyrant is in the next room, only to find that he's possibly in a room below me or above me, with no indication of which is which. Facing the direction of Tyrant does not improve the situation. This is likewise unintentional, or mitigated by more expensive sound setups than I usually use for gaming. After several runs of the game, you begin to recognize enemy patters and it becomes less scary, and moreso fun to run around- ducking and weaving enemies, solving puzzles and beating bosses with no damage. And it seems like the game is meant to reward you with dozens and dozens of unlockables such as alternate costumes, new game modes, a 3D model gallery (complete with usually 1 to 3 animations that you can preview), fun weapons such as a Samurai Sword. There's a lot to enjoy in Resident Evil 2 remake. My short list of two gripes versus an outstanding game full of atmosphere is the reason I'd rate it so highly.In closing, I'd like to point out the sound design. It's nothing to brag about by today's standards, but it does successfully evoke the sounds of the original game, and I believe that was the intention. The music underpins the entire moment to moment action. Those disappointed by it should politely raise their volume a little bit. The music is atmospheric, unnerving at times, and in truly safe areas, it releases tension and I'm sure improves your mood. The entire game experience was accented by strange sounds of wheezing air compressors, interval ticks, and dissonant synthesizers. It's a 90's game, in a beautiful new package. 9/10. (Don't pirate by the way- the game is worth it.)",-0.034070030663780664,0.5065268157768156
91,Moreno97,10,"Es sencillamente una obra maestra reimaginada a la actual generación. No hay mucho más que decir, si te gustan los Resident Evil de la vieja escuela, este es el tuyo sin dudarlo, porque tiene todo lo mejor  de los de PSX pero elevando cada elemento hasta hacerlo casi perfecto.Es un remake más que digno de aquel del 98, Capcom esta vez ha hecho bien su trabajo. Si quieres pasar miedo de verdad, ese miedo de no tener munición, estar perdido en algún punto e incluso no poder resolver un puzzle, entonces debes jugarlo sí o sí.",-0.5,0.55
92,Musmuljica,10,That's why I bought PS4. It was the best game on PS1 and very best on PS4!  Thanks.....,0.45,0.32249999999999995
93,LinKueiAvenger,9,The Best Resident Evil game that i have played in a long time. Id Even go as far as to say that its way better then the original.  Capcom has done a fantastic job with this title. And it helps that there are (So Far) No micros and There giving us free Dlc in February.  Im Gonna Say this now This will Probably be my Game of the Year.,0.09318181818181821,0.6772727272727272
94,stiviwonderstif,10,"They stated ""we do it"" and they did it. The bring back the magic and the greatness of the original Resident Evil 2. This game is a must if you miss the original style of Resident Evil games. An authentic MASTERPIECE that achieves giving a modern style to the original. Technically it is OUTSTANDING, graphics, sound, gameplay, etc. The story is the same than the original with a few changes for those who played the 1998 version and want to find something new. It is familiar, but different. This game is not only one of the best games ever. It is probably, one of the best remakes ever made. Maybe only the remake of the first Resident Evil for GameCube, and now on the current generations on HD, is on the discussion. The only thing I missed were more differences in A-B scenarios (1st and 2nd Run), and more interaction between booth characters during the story. Probably the original made better this aspect. But still, again, this game is a MUST PLAY. Came out in January. But probably, having in consideration Sekiro and depending on titles like The Last of Us Part II (if it comes on 2019), it is the main candidate for the ""Game Of The Year"" 2019 award. Thank you Capcom. Thank you for making Resident Evil scary again. MASTERPIECE. RESIDENT EVIL IS BACK BABY!",0.027575757575757576,0.5671969696969696
95,Robert1992,10,I mean wow  im honestly blown away by this outstanding REmake with a twist . The RE engine is Beautiful the hallways haunting . The lighting is stunning and the gore system is just brill . 10/10 The REmake we deserved well done CAPCOM  ans all staff . I seriously applaud you .,0.2720238095238095,0.8755952380952382
96,Aunshah,10,Best game ever and if you love playing games then i would say this game is must to play for every gamer!!,0.11875000000000002,0.42499999999999993
97,HorizonOrigin,10,"The original was a masterpiece and the remake is nothing short of an incredible masterpiece. i fell in love with the RE series all over again with this title. Capcom truly have outdone themselves here. This game is now not only my game of the year (2019) but game of this generation, in its genre without a doubt. Please Capcom continue with this formula as it was perfection. Thank you for this amazing experience. i recommend this game to everyone, even if horror tittles scare you. Simply nothing short of spectacular.",0.10576923076923077,0.5851648351648353
98,Rithysak101,10,"We can safely say that the Resident Evil series has 2 of best video game remakes of all time. Resident Evil 2 is one of the best survival horror games in recent memories. This game is both appealing to old and new fans alike. It's able to combine the horror aspect of the classics and combine it with gameplay of Resident Evil 4 while not making the players feel overpowered. It has some some of the best visuals I have ever seen and tight controls that gives me that tense feeling all the time. Also the game no doubt has the best looking zombies in gaming. The details on those zombies made me have nightmares all the time. The gunplay is satisfying and item management is superb. All in all, this game manages to satisfy both hardcore and new players alike. I highly recommend this to new player.",0.1065494227994228,0.5235146103896104
99,PPaul27,10,"The greatest remake in all videogame's history...but.. is not a simple remake. Resident Evil 2 remake is a totally new game ..from the original title give only the atmosphere , storyline and some inspiration of location and enemies...for the rest  is totally a new production.The tyrant, the zombies, the bosses are a great bastards!! The sound is epic and the playability is classic and modern at  the same time. Marvellous!!! Thank U Capcom",0.1510281385281385,0.5398500309214594
100,MarvelJoe,9,Fans waited and we finally got our hands on the remake. This is something for the old and new RE fans to play and Capcom did an amazing job at it. Development for 4 years and it really shows. Best video game remake ever.,0.23376623376623376,0.4935064935064935
101,BreakzJ,10,"Nostalgic. This game brought back so many memories of what true survival horror should feel like. Few games over the past 20 years have managed to make me feel so tense. Graphically it's on par with some of the best this generation of console has to offer. The environment alone, with lighting, smoke effects and sound just add so much to the overall feel. This RE engine is wonderful. I wish there was more variety in the two different sides of playing as Leon and Claire but everything else made up for what was lacking in that regard. Now can you please do the same thing with 3 and 4?!",0.14166666666666666,0.40781249999999997
102,Koalamaster,10,A brutal change The best that capcom has done in years is almost a perfect game,0.18125,0.6749999999999999
103,Ericsonys,10,"It's just what I'm waiting for the game. It makes you feel tension all over the game. It's basically all of the classic success plus all the good things on RE7, but in the ""over the shoulder"" camera. I would risk to say that the new version of Resident Evil 2 is my favorite game of all.",-0.04410774410774412,0.4912457912457913
104,zoeyzydrick15,10,"AMAZING GAME!  Honestly from Start to finish it's a wild and scary ride that works hard to deliver an amazing story and experience. I enjoyed the hell out of it.  The nostalgia it brings plus the classic feelings you get with it, mixing in the new take on a beloved legendary classic is beyond steller. It is worth the hype and praise it gets",0.25557359307359306,0.6163961038961039
105,karlfranz85,9,"Takes you back to the memory lane in first seconds! Feels like the original, but surprises you in every corner and every step how fresh it feels! Excellent remake and even if it would have been resident evil 8 that would be a great release. Strong recommendation, 9/10!",0.30052083333333335,0.6333333333333333
106,Redzeroo,10,Capcom has managed to bring back the original feel of the old style survival horror and bring it back in the most fantastic way possible. Familiar surroundings yet new and great attention to depth of characters while respecting their old portrayals. Resident Evil 2 Remake is a start in the right direction and I hope Capcom continue to move this way forward. Thanks Capcom and team! You nailed it!,0.1703269944341373,0.49930426716141
107,GamerJosh0137,10,"Some of my best memories involve me and my friends playing Resident Evil 2 over, and over, and over again.  We scoured every inch the game had to offer, we loved it.  Naturally when I heard the remake was coming I contacted friends from my childhood, some of which I hadn't seen in almost 10 years and we all got together and started the game at exactly midnight.  It is safe to say that I am a little biased but that shouldn't take away from the fact that Resident Evil 2 Remake is a well crafted, quality game.  Everything from visuals to sound design really shined, and the anxiety I got when zig-zagging through tight hallways trying to preserver what precious little ammo I had.  The map was my best friend.  Planning routes is essential to getting around RE2, and can REALLY help you when it comes to supplies you had to pass up thanks to a full inventory.  As long as you look at something it will be marked on the map.  That way you can always go back and grab ammo, herbs, keys, etc.  Like the original, you will also find a lot of ""files"" that tell their own story, and it was a joy to read them.  Granted, so far I have only played the first scenario with Leon, and I am more than halfway through with Claire's first scenario, but I think it's more than safe to say that this will be considered one of the greatest survival horror games to release, and very well might put survival horror back on the top, where they were in the 90's.  If you like survival horror, this is a must play.",0.1913533834586466,0.4947994987468672
108,explodr,10,The feel of RE4 with the graphics of RE7. This was such an incredible experience I played for 8 hours and beat the game in one day. This is the most scared I’ve been from a video game in a long time.,0.09166666666666666,0.5166666666666666
109,rafaelhsouza,10,This is not only a great remake but that's the way Capcom should be doing Resident Evil from now onwards. Forget about the action packed RE 5 and 6 and please let the first person camera go way. This is the perfect balance for Resident Evil.,0.021428571428571446,0.7404761904761905
110,Boyrex,10,"I'm fan of resident evil series since REs for ps1. I liked of RE 4, 5 and a little of 6 and 7 too, but at this remake finally Capcom hits well: this is the re that every fan wanted to have for many years.This is a Masterpiece, all is like RE 2 original, but feels like a new and sweet environment. And for longtime fans: buy the original soundtrack. The direction of playing the original game increases and much to nostaugia. Required. Game of the year, for sure. Congratulations Capcom. Keep it up.",0.10170454545454545,0.645959595959596
111,ImmortalA9,10,"Once a masterpiece,Always a masterpiece!!! A must buy!! Thank you Capcom!!Now you must focus on remaking Resident Evil 3!!",-1.0,1.0
112,kazuki1866,10,"Este juego es absolutamente increíble, supera al original en todo, yo he jugado mas de media docena de veces al original RE2 y es uno de mis Resident evil favorito de todos los tiempos, lo que Capcom hizo con este remake es sencillamente una obra de arte.",-0.08333333333333333,0.8333333333333334
113,claptrap,10,"Well done Capcom. This is what we want!! Great graphics, 60FPS on PS4 Pro, addicting gameplay, the sound is amazing and the deluxe edition lets you switch the music to the original RE2 soundtrack!! Playing on PS4 Pro but I will also buy this game for PC!! You deserve every support for this masterpiece Capcom!",0.3674479166666667,0.6833333333333332
114,umbrastalker,10,"absolutely amazing they brought back the original series Can't wait for Resident Evil 3. No horror game comes close to this right now besides Maybe Metro Last light, GOT 2019 hit us fast. It's not easy  you'll die over and over and be afraid of what awaits you in that next room / hallway.",-0.029662698412698404,0.557142857142857
115,ralnabhan,10,i want to give this game 11/10 but i can't. Best Resident Evil game i wish they made the other series like this one.,-0.185,0.495
116,Kristers21,10,I WAITED for THIS GAME MORE THAN A YEAR TO PLAY IT ABT 12h......... There is something SUPER wrong. Anyway 10/10 for Police station. 2/10 for Lab.....,-0.016666666666666677,0.6166666666666667
117,A_HumanPerson,10,"Just buy it!There are no true faults with this game, in my opinion, there is only minor nitpicks. This game brings back the true horror of the original, but with refreshing level layout and arguably the best graphics to date. The combat makes you feel tense constantly, with limited ammo you always wonder whether to shoot or not. My minor nitpick is that there is no dodge button, this means sometimes you take damage and it feels unfair as you cannot get away.Also with the new game [2nd] there is a bit of replay value as you can experience the horror from the perspective of the other character.Like I said, Just buy this game!P.S.A a lot of the negative views are people bombing the game for some reason so I wouldn't listen to them",-0.061063557654466735,0.4525334513970878
118,Gasoline_Dreams,10,"Simply put... The greatest video game of all time. Capcom please remake RE3 & Outbreak in the exact same style as this game. Resident Evil is back baby!",-0.06875,0.44151785714285713
119,Tenacidad963,10,"El videojuego  de Resident Evil 2 es una forma de revivir y rescatar clásicos. Todo el juego es traído e interpretado con la tecnología de esta época. No conviene comparar esta versión con su predecesor. Sin embargo, es buena idea hacer remakes de clásico para que las nuevas generaciones puedan vivir estas historias con mecánicas nuevas y gráficos nuevos. Además,  la dificultad se percibe diferente por decirlo de ese modo, hay puzles complicados que requieren paciencia. Conclusión: Recomendable. In EnglishThe Resident Evil 2 video game is a way to revive and rescue classics. The whole game is brought and interpreted with the technology of this era. It is not convenient to compare this version with its predecessor. However, it is a good idea to remake classic so that new generations can live these stories with new mechanics and new graphics. In addition, the difficulty is perceived differently by saying it that way, there are complicated puzzles that require patience. Conclusion: Recommended. バイオハザード2ビデオゲームは復活し、古典を救うための方法です。 ゲーム全体はこの時代の技術でもたらされ、解釈されています。 このバージョンとその前バージョンを比較するのは便利ではありません。 しかし、新しい世代が新しい力学と新しいグラフィックでこれらの物語を生きることができるように、古典を作り直すことは良い考えです。 また、難しさはそのようにそれを言うことによって異なる認識され、忍耐を必要とする複雑なパズルがあります。 結論：おすすめです。",-0.12056277056277057,0.5307359307359306
120,Silver2299,10,"Game of the year no doubt this game is so perfect :DThis is how you do a remake respecting the original and making it better",0.3458333333333334,0.6749999999999999
121,egoBorder,10,"Absolutely a must-play.  This game is much better than it has any right to be.  A spooky, puzzly game that delivers on the action.  And it manages to both evoke the classic Resident Evil games while feeling properly modern.  Seriously: a book could be filled with the tiny design decisions that must have gone into balancing this remake perfectly, but given how many people seem to agree with me it's probably redundant to go into any detail here.  Stop reading this and go play the game!",0.032440476190476186,0.5293154761904763
122,Brownbelt2018,10,"This is way better than RDR, and it should be no.1. There are no F*ck arounds in this game, no loot boxes and other rubbish, just blowing the f*ck out of zombies, it is pretty challenging, therefore the sense of accomplishment from finding key items needed to progress through the game is certainly there. The cutscenes so far are short and sweet, you actually get to play the game, not listen to some lame f*cking story. Graphics are pretty good and gameplay mechanics are excellent. For sure this will keep me going until Days Gone and Dying Light 2 are released.",0.1169642857142857,0.6717658730158731
123,Aleco,10,"The game is legend. Superb gameplay. Excellently balanced. It keeps your tension up almost all the time. The use of sound to keep you p****** in your pants is remarkable. You are going to hate the game for what it does to you, but you will love it, nonetheless. Hardcore is hard but very enjoyable. Standard… not much easier if you are doing ‘too well’ as game adjusts automatically the difficulty (zombies start moonwalking, covering their head with shoulders or back while walking towards you, dancing around your aim and troll you, and take a many, many headshots to die, and even when dead, maybe they will feel like coming back to file). The aiming system and tanking zombies are a gameplay pillar as this is what prevents you from rushing everything and ruining the experience of a Survivor Horror. Passing by zombies is very dangerous as they will jump on right away if you are within reach. Despite all that, you will love it, and will look towards getting your revenge by coming back at them after finishing game in time with infinite ammo. Graphics and animations are best of the best. Oh my if the keep doing future games with such mastery like this one.",0.16592490842490842,0.48201465201465216
124,chung,10,"Great and the best resident evil game for me, ever.The atmosphere is so intense and the game play is very excited andi have so long time haven't been so much immersed into an video game.",0.04375000000000001,0.5825
125,bzeffer,10,"I haven't finished Claire's B scenario yet, but I have beaten Leon and Claire's A scenarios and Leon's B scenario. The game is an absolute masterpiece, I could not recommend it more.",0.09999999999999999,0.6
126,BrunoHobbit,10,Huge. One of the greatests games ever. One of my favorites games of the franchise.,0.4000000000000001,0.9
